administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,special_day,months,os,browser,region,traffic_type,visitor_type,weekend,revenue
0,0,3,114.8,22,583.093,0,0.015942,2.74972,0,Sep,1,1,3,1,Returning_Visitor,FALSE,TRUE
11,268.2,2,71.1,49,1758.25,0,0.0205628,0,0,Sep,2,5,4,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,96,0,0.025,54.2015,0,Nov,2,2,1,2,New_Visitor,FALSE,TRUE
7,148.6,3,99.6,8,144.9,0,0.0210526,27.1441,0,Sep,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,3,201.9,27,393.3,0,0.00666667,3.92828,0,Sep,2,2,1,4,Returning_Visitor,FALSE,TRUE
14,286.533,2,118.8,31,835.71,0,0.00731707,33.0551,0,Nov,2,2,7,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,3,62.4,0,0.05,23.7906,0,Aug,1,1,8,3,New_Visitor,FALSE,TRUE
1,15.2,0,0,11,201.633,0.00555556,0.05,31.4904,0,June,2,2,5,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,24,607.967,0,0.00416667,19.4747,0,Nov,4,1,1,2,New_Visitor,FALSE,TRUE
1,0,2,30.2667,33,835.3,0.00571429,0.0285714,2.1591,0,Oct,2,5,1,1,Returning_Visitor,TRUE,TRUE
3,154,0,0,8,422.08,0,0.0351852,27.9348,0,Jul,1,1,4,4,Returning_Visitor,FALSE,TRUE
2,22.8,0,0,81,1342.75,0,0.00886076,0,0,Sep,1,1,1,3,Returning_Visitor,FALSE,TRUE
1,15.2,0,0,19,348.6,0,0.00555556,0,0,Aug,2,2,7,3,Returning_Visitor,FALSE,TRUE
3,93.1067,4,87.6,32,810.082,0.0051282,0.0150997,17.2706,0,Nov,1,1,5,2,Returning_Visitor,FALSE,TRUE
2,6,0,0,9,89.5,0,0.0583333,0,0,Sep,1,1,4,4,Returning_Visitor,TRUE,TRUE
4,60.2,0,0,13,409.837,0,0.00588235,20.1013,0,Oct,1,1,4,2,New_Visitor,FALSE,TRUE
7,285.7,0,0,28,587.923,0,0.00962963,10.5733,0,Nov,1,1,6,3,Returning_Visitor,FALSE,TRUE
4,76.4,0,0,2,49.4,0,0.0333333,16.7742,0,Oct,2,2,6,2,Returning_Visitor,FALSE,TRUE
7,421.25,0,0,59,1945.9,0.0122396,0.0105787,28.5292,0,June,2,6,1,20,Returning_Visitor,FALSE,TRUE
8,203.6,1,0,42,1052.4,0,0.00454545,37.3573,0,Nov,2,2,5,2,Returning_Visitor,FALSE,TRUE
3,72.4,0,0,3,86.6,0,0.0333333,0,0,June,1,1,7,3,Returning_Visitor,TRUE,TRUE
0,0,1,56.4,14,103.758,0,0.0266667,45.9288,0,Nov,2,2,2,20,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,728.8,0,0,58.9242,0,Aug,4,2,1,2,Returning_Visitor,FALSE,TRUE
4,49.2,0,0,3,22,0,0.025,0,0,Nov,2,2,3,2,New_Visitor,FALSE,TRUE
0,0,0,0,8,170.533,0,0,37.9691,0,Aug,2,5,1,5,New_Visitor,FALSE,TRUE
6,285.9,0,0,13,291.3,0,0.0125,53.1144,0,Nov,1,1,4,2,New_Visitor,FALSE,TRUE
4,103.6,1,27.2,26,2609,0,0.00238095,47.1245,0,Nov,2,6,1,2,Returning_Visitor,TRUE,TRUE
5,38.5778,2,9,7,584.378,0,0.0643518,0,0,Jul,1,1,1,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,3,0,0.2,0.2,0,0,Nov,3,2,1,11,Returning_Visitor,FALSE,TRUE
2,39.4,0,0,40,673.65,0,0.0146341,23.7632,0,Nov,4,2,6,3,Returning_Visitor,TRUE,TRUE
2,95.8,0,0,83,4052.36,0.000340136,0.00817648,19.6198,0,Sep,2,2,4,3,Returning_Visitor,FALSE,TRUE
6,72.04,2,206.6,24,709.433,0.00714286,0.0166667,15.7094,0,Aug,2,2,2,2,Returning_Visitor,FALSE,TRUE
1,4,1,0,22,360.65,0,0.0103704,1.45392,0,Oct,2,2,1,2,Returning_Visitor,FALSE,TRUE
3,44.3,0,0,17,468.85,0.01,0.00666667,64.2879,0,Aug,1,2,1,2,Returning_Visitor,FALSE,TRUE
5,70.2076,0,0,89,2542.6,0.00181159,0.0121886,5.88767,0,Nov,2,2,4,2,Returning_Visitor,FALSE,TRUE
5,156.2,0,0,22,742,0,0.00740741,32.2225,0,Sep,1,1,3,5,New_Visitor,TRUE,TRUE
0,0,0,0,51,1219.05,0,0.0121137,9.06309,0,Aug,2,2,2,1,Returning_Visitor,FALSE,TRUE
5,277.8,0,0,25,884.5,0,0.00357143,7.48052,0,Jul,2,10,2,2,New_Visitor,TRUE,TRUE
1,62.1333,0,0,79,3421.65,0.00487805,0.0223577,4.12743,0,Oct,2,4,1,2,Returning_Visitor,FALSE,TRUE
1,34.2,0,0,26,502.453,0,0.0025641,22.6562,0,Oct,3,2,6,2,New_Visitor,TRUE,TRUE
1,76.6,2,23.2,46,4598.43,0.00425532,0.0468085,10.7245,0,Jul,2,2,1,1,Returning_Visitor,FALSE,TRUE
16,381.673,3,199.4,86,1618.4,0.0150677,0.0220432,3.88523,0,Jul,3,2,8,4,Returning_Visitor,FALSE,TRUE
4,75.1,0,0,7,102.7,0,0.0111111,0,0,Sep,2,4,6,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,11,660.8,0,0,33.8365,0,June,2,2,6,1,New_Visitor,FALSE,TRUE
0,0,0,0,7,376.7,0,0,53.6854,0,Aug,2,2,1,2,New_Visitor,FALSE,TRUE
7,73.2333,1,0,310,7710.73,0.0000394,0.00751105,0.0986214,0,Jul,4,1,1,4,Returning_Visitor,FALSE,TRUE
2,76.6,0,0,28,488.91,0.0148148,0.0222222,45.1982,0,June,1,2,1,1,Returning_Visitor,TRUE,TRUE
3,130.35,1,21.2,8,314.85,0,0.0181818,0,0,June,2,2,5,2,New_Visitor,FALSE,TRUE
14,574.451,0,0,41,2688.86,0,0.011853,36.9622,0,Sep,3,2,3,4,Returning_Visitor,FALSE,TRUE
1,24.2,0,0,0,0,0,0.0666667,0,0,Nov,1,1,1,3,Returning_Visitor,TRUE,TRUE
0,0,0,0,35,536.733,0,0.0122222,3.70979,0,Jul,2,2,3,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,16,213.8,0.00625,0.06875,0,0,Aug,2,2,1,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,5,131.833,0,0.0133333,36.1379,0,June,1,1,1,5,New_Visitor,FALSE,TRUE
2,110.8,0,0,6,85.7667,0,0.0285714,59.5718,0,Aug,1,1,1,4,Returning_Visitor,FALSE,TRUE
4,75.5,0,0,10,158.973,0.0230769,0.0384615,20.6529,0,Oct,1,1,3,2,Returning_Visitor,TRUE,TRUE
2,16.6,1,18.4667,32,783.209,0,0.00571429,0,0,Jul,2,4,2,5,New_Visitor,FALSE,TRUE
5,1415.5,0,0,34,588.367,0,0.0302469,8.04108,0,Aug,2,5,1,1,Returning_Visitor,FALSE,TRUE
2,6,0,0,38,876.477,0,0.0145299,6.32869,0,Oct,3,2,1,1,Returning_Visitor,FALSE,TRUE
3,273,0,0,11,385.74,0,0.00769231,17.8165,0,Oct,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,9,154.8,0.0181818,0.030303,20.7494,0,Nov,1,1,4,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,17,504.083,0.0235294,0.0352941,36.0791,0,Oct,1,1,9,3,Returning_Visitor,FALSE,TRUE
11,289.683,0,0,41,678.483,0,0.0321739,13.5727,0,Oct,4,1,3,1,Returning_Visitor,FALSE,TRUE
13,245.4,0,0,61,3773.3,0.00571429,0.0250216,22.3728,0,Oct,2,2,9,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,8,724.2,0.0222222,0.0396825,5.09191,0,Nov,1,1,3,1,Returning_Visitor,FALSE,TRUE
6,75.5,0,0,3,66.05,0,0.0222222,21.4714,0,Aug,2,2,7,6,Returning_Visitor,FALSE,TRUE
1,53.9,0,0,34,422.523,0,0.00601504,36.3164,0,Sep,1,1,2,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,3,294.7,0,0,30.2036,0,Nov,3,6,3,2,Returning_Visitor,TRUE,TRUE
1,180.4,1,36.2,28,1907.08,0.00666667,0.0155556,19.2441,0,Sep,2,2,1,1,Returning_Visitor,TRUE,TRUE
4,151,0,0,30,1547.23,0,0.0121212,28.4045,0,Sep,2,2,2,2,Returning_Visitor,TRUE,TRUE
9,210.567,3,61.6,10,124.867,0.0210526,0.0305263,0,0,Aug,1,1,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,18,1110.87,0,0.0148148,57.0351,0,Aug,2,10,4,1,Returning_Visitor,FALSE,TRUE
1,58.4,1,24.2,11,503.267,0.0181818,0.0363636,24.7221,0,Oct,3,2,1,1,Returning_Visitor,FALSE,TRUE
3,103.6,0,0,1,7,0,0.04,0,0,Nov,3,2,1,5,New_Visitor,FALSE,TRUE
0,0,0,0,1,15.6,0,0,47.7918,0,Sep,1,1,6,3,New_Visitor,FALSE,TRUE
9,266.743,4,1312.4,26,743.477,0,0.0219697,9.28455,0,Nov,2,7,1,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,54,941.467,0,0.00377358,26.6743,0,Aug,4,5,1,1,Returning_Visitor,FALSE,TRUE
2,292.2,0,0,19,1391.38,0,0.02,18.8499,0,Oct,3,2,1,2,New_Visitor,FALSE,TRUE
1,25.7,0,0,6,143.3,0,0.0285714,38.2733,0,Jul,2,5,1,4,New_Visitor,FALSE,TRUE
1,0,0,0,3,121.27,0,0.04,36.1403,0,Oct,2,2,1,4,Returning_Visitor,FALSE,TRUE
6,124.2,0,0,5,94.6,0,0.0222222,0,0,Nov,1,1,2,5,New_Visitor,FALSE,TRUE
1,112.8,0,0,8,543.733,0,0.0111111,28.6984,0,Oct,1,1,6,2,New_Visitor,TRUE,TRUE
4,97.2,2,16,26,690.567,0,0.0037037,59.3398,0,Jul,2,4,8,2,Returning_Visitor,FALSE,TRUE
1,51.4,0,0,7,562.3,0,0,36.6573,0,Jul,1,1,6,2,New_Visitor,TRUE,TRUE
2,107.4,2,96.7,32,833.325,0.0245098,0.0358824,0,0,Jul,3,2,4,1,Returning_Visitor,FALSE,TRUE
8,580.2,1,145.6,48,2734.97,0,0.00769231,27.6014,0,Oct,2,2,4,5,New_Visitor,FALSE,TRUE
10,471.06,0,0,171,5830.91,0.0010989,0.00549451,0,0,Oct,2,10,4,2,Returning_Visitor,FALSE,TRUE
4,115.8,0,0,46,2557.35,0,0.0137255,44.3585,0,Oct,2,2,1,2,Returning_Visitor,FALSE,TRUE
8,310.067,1,49.4,71,1441.97,0.0030137,0.00921813,48.3046,0,Oct,1,1,2,20,Returning_Visitor,TRUE,TRUE
1,191.4,0,0,13,679.903,0,0.0025641,34.8642,0,Nov,3,2,3,2,Returning_Visitor,TRUE,TRUE
2,118.9,0,0,30,1216.73,0,0.00860215,26.1304,0,Nov,4,2,6,2,New_Visitor,TRUE,TRUE
1,15.2,4,104.8,31,2725.71,0.0104762,0.026483,20.1458,0,Nov,2,2,3,1,Returning_Visitor,FALSE,TRUE
5,66.9,0,0,12,86.6333,0,0.025,42.936,0,Oct,4,1,1,7,Returning_Visitor,TRUE,TRUE
0,0,0,0,8,846.6,0.0222222,0.0222222,24.6178,0,Nov,1,1,7,5,New_Visitor,FALSE,TRUE
0,0,0,0,18,1257.95,0,0.00392157,33.5021,0,Oct,2,2,3,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,11,192.45,0.0363636,0.0409091,27.3151,0,Oct,3,2,1,1,Returning_Visitor,TRUE,TRUE
4,100.067,0,0,30,310.336,0,0.000480769,28.524,0,Jul,2,2,5,2,Returning_Visitor,TRUE,TRUE
5,27.4,0,0,5,51.2,0,0.005,0,0,Aug,2,2,2,2,New_Visitor,FALSE,TRUE
5,93.4,0,0,38,689.65,0,0.00487805,34.4875,0,Oct,2,2,2,2,New_Visitor,TRUE,TRUE
5,93.8,0,0,45,2139.7,0,0.00408163,20.2756,0,Sep,2,4,2,2,New_Visitor,FALSE,TRUE
2,81.6,0,0,1,27.2,0,0.04,0,0,Oct,3,2,3,5,New_Visitor,FALSE,TRUE
4,39.8,0,0,9,132.4,0,0.00666667,0,0,Aug,2,2,1,5,New_Visitor,FALSE,TRUE
6,104.4,1,0,32,879.75,0,0.0142857,20.5035,0,Nov,2,4,1,1,Returning_Visitor,FALSE,TRUE
12,504.253,2,1665.07,243,8768.48,0.0141375,0.0280995,1.82747,0,Jul,2,2,1,1,Returning_Visitor,FALSE,TRUE
2,78.6498,0,0,117,4185.1,0.0241192,0.042981,2.42745,0,Jul,2,2,1,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,20,593.702,0,0.00536445,20.8261,0,Nov,2,5,2,5,Returning_Visitor,TRUE,TRUE
8,410.9,5,406.9,24,1220.26,0.0117647,0.0242157,8.88767,0,Oct,3,2,2,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,5,883.6,0,0,125.894,0,Nov,2,2,4,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,15,89.3833,0,0.0125,39.6497,0,Oct,2,2,6,2,New_Visitor,TRUE,TRUE
3,64.4,0,0,5,47.3,0,0.0222222,45.8283,0,Sep,2,2,1,3,Returning_Visitor,FALSE,TRUE
2,46.4,0,0,16,463.36,0,0.0111111,46.3399,0,Sep,2,2,7,2,Returning_Visitor,FALSE,TRUE
0,0,4,112.6,93,2299.97,0.00277778,0.0109375,16.9591,0,Aug,2,2,1,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,5,120.79,0,0.00952381,11.8089,0,June,2,2,1,2,Returning_Visitor,FALSE,TRUE
3,52.5333,0,0,16,2059.3,0,0.0277778,26.1885,0,Jul,5,11,1,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,14,242.083,0.0142857,0.0238095,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,84,2524.19,0,0.0137302,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,TRUE
1,6.5,0,0,10,511.25,0,0.00740741,7.84854,0,Dec,2,5,3,8,New_Visitor,TRUE,TRUE
0,0,0,0,24,610.633,0,0.0208333,0,0,Nov,1,1,3,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,58,2174.71,0.00402299,0.0152299,0,0,Nov,1,2,1,1,Returning_Visitor,TRUE,TRUE
9,441.85,0,0,122,2577.45,0,0.0104633,75.2771,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
3,21,0,0,19,750.208,0,0.0190476,60.5199,0,Nov,2,2,2,3,Returning_Visitor,FALSE,TRUE
4,64.6667,0,0,38,1445.67,0,0.00526316,52.1134,0,Nov,2,2,1,2,New_Visitor,FALSE,TRUE
4,77.6667,0,0,8,159.75,0.0166667,0.0388889,0,0,Nov,3,2,3,2,Returning_Visitor,FALSE,TRUE
1,43.5,3,230.167,93,3773.72,0.00412371,0.0181625,17.7704,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
5,56.6,0,0,55,1058.34,0,0.00714286,37.2118,0,Nov,2,2,1,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,29,1211.17,0,0.00689655,0,0,Nov,2,2,4,2,New_Visitor,FALSE,TRUE
11,524.75,3,258.625,197,6309.43,0.00611382,0.0118782,3.36406,0,Nov,2,10,1,2,Returning_Visitor,FALSE,TRUE
1,26.5,0,0,71,1260.44,0.00144927,0.00879227,3.74015,0,Nov,2,2,1,1,Returning_Visitor,FALSE,TRUE
3,65.9286,0,0,17,557.687,0,0.00980392,25.2776,0,Dec,2,2,2,2,Returning_Visitor,FALSE,TRUE
2,83,0,0,15,630,0,0.00333333,42.2303,0,Dec,4,1,3,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,14,1131.21,0,0.0153846,94.1949,0,Nov,3,2,3,11,Returning_Visitor,TRUE,TRUE
2,90.1786,2,88.5,19,1214.31,0.0227273,0.0316775,15.527,0,Nov,1,1,4,2,Returning_Visitor,FALSE,TRUE
3,123.5,1,0,22,759.583,0,0.0096,46.6785,0,Nov,1,1,3,2,Returning_Visitor,FALSE,TRUE
8,935.1,1,21,172,10524.4,0.00504611,0.0157646,2.92416,0,Nov,3,2,1,3,Returning_Visitor,FALSE,TRUE
2,256.5,0,0,10,117.25,0.110714,0.130952,0,0,Nov,2,2,7,11,Returning_Visitor,TRUE,TRUE
0,0,1,6,71,1375.26,0.0056338,0.0174253,0,0,Dec,2,2,3,2,New_Visitor,FALSE,TRUE
2,28,0,0,27,434.5,0,0.00689655,0,0,Nov,8,2,7,2,New_Visitor,FALSE,TRUE
9,192.92,2,114.5,60,1394.24,0,0.0030303,63.6465,0,Dec,2,2,7,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,10,455,0,0.0222222,25.7526,0,Dec,1,1,2,2,New_Visitor,FALSE,TRUE
5,46.5,0,0,3,26,0,0.0285714,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
1,81,0,0,15,914.5,0,0.0142857,56.5802,0,Nov,2,2,2,11,Returning_Visitor,TRUE,TRUE
4,49.8571,0,0,94,4804.83,0.00884354,0.0235618,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,1,41.5,98,2400.04,0.000183655,0.0116468,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
3,29.75,0,0,12,398.98,0,0.00555556,50.5176,0,Nov,2,2,2,2,New_Visitor,FALSE,TRUE
1,56.5,0,0,16,541.875,0,0.0125,15.1486,0,Nov,2,4,9,8,New_Visitor,FALSE,TRUE
0,0,0,0,17,1059.57,0,0.0117647,62.7629,0,Nov,2,2,1,2,New_Visitor,FALSE,TRUE
1,492.167,0,0,63,4518.3,0.0126984,0.0397619,8.13727,0,Nov,2,2,2,1,Returning_Visitor,FALSE,TRUE
4,63.875,1,0,43,1329.69,0.0156463,0.0366035,0,0,Nov,3,2,1,2,Returning_Visitor,FALSE,TRUE
6,109.667,0,0,7,86.1667,0.00666667,0.0511111,0,0,Dec,2,5,7,2,Returning_Visitor,FALSE,TRUE
6,72.0196,4,343,157,4461.29,0.0000808,0.00701883,31.8561,0,Dec,2,4,3,2,Returning_Visitor,FALSE,TRUE
4,171.5,0,0,75,2416.06,0.00769944,0.0366648,0,0,Nov,2,2,2,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,12,846.25,0,0.0181818,40.4014,0,Dec,2,6,1,6,New_Visitor,FALSE,TRUE
1,95.3333,0,0,16,819.333,0,0.015625,25.2556,0,Dec,2,2,7,2,New_Visitor,FALSE,TRUE
1,33.5,0,0,34,1181.85,0,0.0351562,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
4,60.1667,3,164.5,159,5608.91,0.00245399,0.0180751,2.70252,0,Dec,2,2,3,1,Returning_Visitor,FALSE,TRUE
15,317.019,3,126.75,238,9956.23,0.0052,0.0169557,6.55624,0,Nov,2,4,3,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,18,773.2,0,0.0125,46.4748,0,Nov,1,1,3,1,New_Visitor,FALSE,TRUE
3,224.3,5,487,74,1845.96,0.00253165,0.0176793,34.6784,0,Nov,2,2,1,10,Returning_Visitor,TRUE,TRUE
0,0,0,0,8,642,0,0.0285714,109.121,0,Dec,2,2,3,2,New_Visitor,FALSE,TRUE
4,69.6667,1,23,161,6524.04,0.00505051,0.0139448,45.4188,0,Nov,2,2,3,2,Returning_Visitor,FALSE,TRUE
4,47.5,0,0,37,839.208,0.00526316,0.0171053,12.9652,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
1,11.1667,3,63.5,28,2245.33,0.00258065,0.0284946,36.2003,0,Nov,4,2,1,11,Returning_Visitor,FALSE,TRUE
0,0,0,0,14,731.5,0.0142857,0.0428571,0,0,Nov,2,2,4,2,New_Visitor,FALSE,TRUE
3,66.5,3,65.75,152,3684.32,0.00519481,0.0104515,12.6461,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
11,233.475,0,0,118,4251.21,0,0.0126596,14.672,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
5,134.75,3,16,165,6323.85,0.0106544,0.0280414,3.51285,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
4,93.5,0,0,293,12268.2,0.00283784,0.0154298,2.16481,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
8,111.542,3,226,68,1664.15,0.0027027,0.0218468,6.69366,0,Dec,2,1,1,2,Returning_Visitor,FALSE,TRUE
11,118.179,2,91.5,162,5399.23,0.00485909,0.0146678,14.7722,0,Nov,2,2,4,10,Returning_Visitor,FALSE,TRUE
0,0,0,0,20,968.75,0.0157895,0.0184211,73.9825,0,Dec,1,2,1,1,Returning_Visitor,FALSE,TRUE
1,56.5,0,0,19,1089.75,0,0.00350877,24.8721,0,Dec,2,2,7,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,15,418.375,0,0.0133333,13.1855,0,Dec,3,2,1,2,New_Visitor,TRUE,TRUE
0,0,0,0,53,2052.12,0,0.00392157,52.4986,0,Nov,2,4,2,2,New_Visitor,TRUE,TRUE
3,37,0,0,62,1193,0.00307692,0.0153846,21.6018,0,Nov,2,2,1,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,6,222,0,0.04,87.903,0,Dec,8,13,9,20,Other,FALSE,TRUE
4,159,2,27.75,33,821.683,0.000617284,0.0193434,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,TRUE
1,183,0,0,28,586.372,0,0.00402116,0,0,Dec,3,2,6,10,Returning_Visitor,FALSE,TRUE
1,0,0,0,65,732.092,0.00625,0.0203125,2.73435,0,Dec,2,2,1,2,Returning_Visitor,TRUE,TRUE
1,4,0,0,37,1828.38,0,0.0138889,8.25809,0,Nov,4,1,2,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,8,247.5,0,0.00952381,0,0,Nov,2,2,9,2,New_Visitor,FALSE,TRUE
1,4,0,0,13,2123.5,0.0153846,0.0307692,42.7459,0,Nov,2,2,1,3,Returning_Visitor,FALSE,TRUE
6,189.25,0,0,25,635.492,0.00666667,0.0102222,10.581,0,Nov,3,2,3,8,Returning_Visitor,TRUE,TRUE
5,60.5,0,0,5,50,0,0.025,0,0,Dec,8,13,9,20,Other,TRUE,TRUE
7,145,1,37.5,130,5252.86,0.00441176,0.0120098,0.680989,0,Nov,2,2,4,2,Returning_Visitor,FALSE,TRUE
1,33.5,0,0,18,1169,0,0.0117647,54.3826,0,Dec,2,4,7,2,New_Visitor,FALSE,TRUE
2,3,4,161.5,137,4791.46,0.00437352,0.0209564,5.4829,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
6,30.7,3,45,38,1481.78,0.0122449,0.0293878,0,0,Nov,2,2,4,10,Returning_Visitor,FALSE,TRUE
0,0,0,0,31,1144.97,0.00666667,0.00833333,77.042,0,Dec,2,2,7,2,New_Visitor,FALSE,TRUE
4,70.25,1,139.5,58,3022.37,0,0.00961111,0,0,Nov,1,1,2,2,New_Visitor,FALSE,TRUE
6,479.25,0,0,51,2156.53,0,0.0118788,6.22999,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,89,3480.81,0.00224719,0.0147004,0,0,Nov,4,2,1,1,Returning_Visitor,TRUE,TRUE
22,438.331,3,703.5,178,6241.69,0.00287853,0.0168856,2.0384,0,Nov,2,2,1,10,Returning_Visitor,FALSE,TRUE
1,40.5,0,0,49,1587.25,0,0.0115385,35.7997,0,Nov,2,2,3,13,Returning_Visitor,FALSE,TRUE
1,75.1667,0,0,20,1173.42,0,0.002,21.4194,0,Nov,3,2,8,11,Returning_Visitor,FALSE,TRUE
0,0,1,36.5,17,318.25,0.0111111,0.05,17.9607,0,Nov,2,5,1,1,Returning_Visitor,TRUE,TRUE
1,31.25,0,0,31,1470.21,0,0.0122222,0,0,Nov,3,2,3,8,New_Visitor,FALSE,TRUE
6,160,0,0,55,1707.67,0,0.00535714,24.1021,0,Dec,2,2,1,2,New_Visitor,FALSE,TRUE
0,0,0,0,24,452.417,0,0.0208333,0,0,Nov,2,2,3,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,20,447.048,0.01,0.0288889,0,0,Dec,1,2,3,2,New_Visitor,FALSE,TRUE
0,0,0,0,25,952.678,0,0.0235417,23.5754,0,Nov,2,2,3,11,Returning_Visitor,FALSE,TRUE
2,48.6667,4,155.333,20,540.75,0,0.00416667,38.8882,0,Nov,2,2,3,2,Returning_Visitor,FALSE,TRUE
5,98.75,0,0,126,6085,0,0.00426432,28.7985,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
2,334.5,2,29,17,939.083,0,0.0225,18.223,0,Dec,2,2,1,6,Returning_Visitor,FALSE,TRUE
8,671.083,0,0,32,1403.83,0,0.00315315,37.056,0,Nov,2,2,3,2,Returning_Visitor,FALSE,TRUE
7,144.462,4,167.167,111,2312.34,0.0051282,0.0138876,8.19192,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
7,113.75,1,28.5,15,1047,0.0105263,0.0192982,0,0,Dec,1,1,3,2,New_Visitor,FALSE,TRUE
0,0,0,0,30,1682.28,0,0.0142857,41.1334,0,Dec,2,2,4,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,3,21,0,0.0666667,0,0,Nov,2,4,2,2,Returning_Visitor,TRUE,TRUE
14,173.55,0,0,164,4155.75,0.00251429,0.0134378,13.7647,0,Nov,2,2,3,2,Returning_Visitor,FALSE,TRUE
9,156.607,5,156.75,83,2694.51,0,0.00909091,0,0,Nov,2,4,1,2,Returning_Visitor,FALSE,TRUE
6,257.5,0,0,37,2533.33,0.0146341,0.0317073,6.65133,0,Nov,2,2,3,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,60,1315.18,0.00903955,0.0317938,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,TRUE
3,21,0,0,17,256.95,0,0.02,0,0,Nov,2,4,1,8,New_Visitor,TRUE,TRUE
1,67.5,0,0,12,592.25,0,0.0181818,218.865,0,Dec,1,1,5,3,New_Visitor,FALSE,TRUE
1,0,0,0,39,1159.54,0.00125,0.03125,0,0,Nov,2,2,6,2,Returning_Visitor,TRUE,TRUE
0,0,2,386,36,1609.94,0,0.00932331,12.5033,0,Nov,2,2,3,3,Returning_Visitor,FALSE,TRUE
6,112.5,0,0,86,2041.23,0.000387597,0.00786268,5.91145,0,Nov,2,4,1,2,Returning_Visitor,FALSE,TRUE
7,153.85,0,0,19,504.6,0,0.0185185,0,0,Dec,1,1,1,8,Returning_Visitor,FALSE,TRUE
9,328.75,0,0,108,2793.73,0.00194932,0.0192051,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,TRUE
6,110.5,1,20,137,5380.69,0.00551724,0.0213118,1.96359,0,Nov,2,4,3,10,Returning_Visitor,FALSE,TRUE
2,75,0,0,26,2058.3,0,0.0125,8.52455,0,Nov,1,1,9,8,New_Visitor,FALSE,TRUE
5,107,2,15,250,8622.38,0.00567047,0.0225002,0,0,Nov,3,2,1,1,Returning_Visitor,FALSE,TRUE
7,42.2571,0,0,124,4067.01,0.00923077,0.0228883,6.70944,0,Nov,2,2,3,2,Returning_Visitor,FALSE,TRUE
6,513.833,0,0,33,2690.33,0,0.0175439,30.2188,0,Nov,2,4,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,37,918.542,0.00540541,0.00531531,0,0,Nov,1,1,1,2,New_Visitor,TRUE,TRUE
13,297.75,3,352.5,41,2422.38,0,0.0160377,72.4385,0,Dec,2,2,1,8,Returning_Visitor,FALSE,TRUE
