administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,special_day,months,os,browser,region,traffic_type,visitor_type,weekend,revenue
0,0,0,0,21,434.5,0,0.0238095,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
1,0,0,0,35,499.4,0.0117647,0.0281513,0,0,Mar,2,2,3,1,Returning_Visitor,TRUE,FALSE
9,122,1,87,50,1694.8,0.00892857,0.0181548,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
3,308,0,0,54,1306.15,0.00350877,0.012963,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,75,0,0.0166667,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,61,0,0.0666667,0,0,Mar,2,4,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,1165.33,0.00416667,0.0430556,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,5,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,70.8333,0,0.0166667,0,0,Mar,2,2,8,2,Returning_Visitor,FALSE,FALSE
6,233.083,2,63,60,3135.44,0.00166667,0.00935881,0,0,Mar,3,2,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,181.333,0.0296296,0.0550265,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,159,0,0.0222222,0,0,Mar,2,2,1,2,Returning_Visitor,TRUE,FALSE
4,315,0,0,8,465.833,0,0.0242424,0,0,Mar,3,2,3,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,112,0.0666667,0.133333,0,0,Mar,2,2,7,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,40,952.967,0.00166667,0.0166667,0,0,Mar,1,1,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,372.833,0,0.0125,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
6,192.5,0,0,14,327,0,0.00625,0,0,Mar,1,1,1,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,1057,0,0.0333333,0,0,Mar,2,4,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,12,0,0.0666667,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,36,0,0.0666667,0,0,Mar,3,2,6,2,Returning_Visitor,TRUE,FALSE
3,43.5,0,0,30,2264.33,0,0.0104167,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE
4,76,0,0,28,866,0,0.0218391,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,97,0,0.05,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,701.542,0.0133333,0.0266667,0,0,Mar,2,2,6,2,Returning_Visitor,FALSE,FALSE
3,13,0,0,28,324.769,0,0.00172414,0,0,Mar,2,2,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,210,0.0444444,0.0555556,0,0,Mar,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,332,0.03,0.06,0,0,Mar,4,1,3,1,Returning_Visitor,FALSE,FALSE
1,45,0,0,13,1610.92,0,0.00714286,0,0,Mar,1,1,1,3,New_Visitor,TRUE,FALSE
4,177.167,0,0,50,1188.57,0.00784314,0.0183007,0,0,Mar,2,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,98,0,0.0666667,0,0,Mar,2,6,7,1,Returning_Visitor,FALSE,FALSE
0,0,1,36.3333,38,1663.68,0.00540541,0.022973,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
4,43.5,0,0,39,930.3,0.00119048,0.0109977,0,0,Mar,4,5,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,21,1003,0,0.00833333,0,0,Mar,2,4,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,69,0,0.0666667,0,0,Mar,2,2,2,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,1199.73,0.00740741,0.0169136,9.02841,0,Mar,1,1,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,34,1524.06,0.0193939,0.0252829,11.7737,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,2,45,11,624,0.0153846,0.0461538,0,0,Mar,2,2,4,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,37,1229.77,0.00540541,0.0144144,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,13,972.6,0,0.00769231,0,0,Mar,2,2,3,10,Returning_Visitor,FALSE,FALSE
5,159,0,0,17,438.433,0.0030303,0.0272727,0,0,Mar,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,270,0,0.004,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,333,0,0.0666667,0,0,Mar,2,2,2,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,20,504.233,0.01,0.0216667,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,845.5,0,0.00740741,0,0,Mar,4,1,1,11,Returning_Visitor,TRUE,FALSE
1,54,1,237,16,744.5,0.0133333,0.0337778,0,0,Mar,2,2,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,21,1129,0.00952381,0.0380952,0,0,Mar,2,5,5,1,Returning_Visitor,FALSE,FALSE
2,34,0,0,8,358,0,0.02,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,832,0,0.0202899,21.9252,0,Mar,2,6,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,36.5,0,0.05,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,157,0,0.0142857,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,FALSE
3,36,0,0,9,71.3333,0,0.02,0,0,Mar,2,2,1,11,New_Visitor,FALSE,FALSE
7,196,3,138.5,11,227.5,0,0.00666667,0,0,Mar,3,2,5,8,New_Visitor,TRUE,FALSE
1,0,2,56,22,1054.31,0.0047619,0.0238095,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,308.167,0.0833333,0.095,0,0,Mar,1,1,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,229.25,0,0.06,0,0,Mar,1,1,6,2,Returning_Visitor,FALSE,FALSE
0,0,1,29,9,225.833,0,0.02,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE
2,21,1,26,22,326.583,0.0181818,0.0666667,0,0,Mar,3,2,4,3,Returning_Visitor,FALSE,FALSE
10,231,1,8,104,3486.69,0.00330189,0.013105,0,0,Mar,2,10,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,863.333,0,0.0145833,0,0,Mar,2,2,4,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,67,0.1,0.133333,0,0,Mar,3,3,1,3,Returning_Visitor,FALSE,FALSE
15,1011.36,2,171.5,54,1405.13,0,0.00612745,37.4181,0,Mar,3,2,3,2,New_Visitor,TRUE,FALSE
0,0,0,0,24,917.083,0.00833333,0.0319444,0,0,Mar,3,2,1,1,Returning_Visitor,TRUE,FALSE
3,61,0,0,19,573.657,0.0368421,0.04,0,0,Mar,1,1,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,94.5,0,0.04,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,238.167,0,0.00769231,0,0,Mar,2,2,6,2,Returning_Visitor,FALSE,FALSE
3,227,0,0,3,164,0,0.0133333,0,0,Mar,1,1,3,2,New_Visitor,FALSE,FALSE
0,0,5,14,31,750.59,0.00740741,0.0369577,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
1,464,0,0,19,1834.08,0.02,0.03125,0,0,Mar,2,2,2,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,606.833,0.0315789,0.0482456,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,19,0,0.1,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
3,80.4286,0,0,61,5900.35,0,0.00721312,0,0,Mar,3,2,3,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,2,9,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,449.333,0.00615385,0.0446154,0,0,Mar,2,5,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,200,0,0.0472222,0,0,Mar,2,2,1,2,Returning_Visitor,TRUE,FALSE
3,61.5,0,0,16,946.167,0,0.0105263,0,0,Mar,2,2,1,10,New_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,514,0,0.0666667,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
1,58,0,0,5,64,0,0.0166667,0,0,Mar,1,1,4,2,New_Visitor,FALSE,FALSE
0,0,0,0,2,210,0,0.1,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,FALSE
2,243,0,0,12,1180.5,0,0.00769231,0,0,Mar,1,1,1,9,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,771.5,0.0222222,0.0444444,0,0,Mar,1,1,6,1,Returning_Visitor,FALSE,FALSE
1,4,0,0,37,1096.75,0,0.0201754,0,0,Mar,2,2,6,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,381.667,0,0.02,0,0,Mar,1,1,3,2,Returning_Visitor,FALSE,FALSE
9,210.667,3,127,55,1509.59,0.00645161,0.0201613,14.6832,0,Mar,2,5,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,69,0,0.05,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,4,5,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,103,0,0.04,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,36.5,0,0.0333333,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,226,0,0.04,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
1,156.143,0,0,18,1181.2,0,0.0482353,0,0,Mar,3,2,4,1,Returning_Visitor,FALSE,FALSE
2,0,0,0,17,1394.67,0,0.0297619,0,0,Mar,2,4,2,6,Returning_Visitor,FALSE,FALSE
5,282,0,0,8,326,0,0.0222222,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,459.831,0,0.0015873,0,0,Mar,3,2,8,2,Returning_Visitor,TRUE,FALSE
3,512.833,2,278,3,162,0,0.0142857,0,0,Mar,3,2,1,8,New_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,6,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,3,1,Returning_Visitor,FALSE,FALSE
4,73.5,0,0,24,663.467,0.0025641,0.0043956,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
3,184.689,0,0,129,7669.25,0,0.0091352,0,0,Mar,2,2,8,13,Returning_Visitor,FALSE,FALSE
5,75.1667,0,0,12,115.167,0.0285714,0.0428571,0,0,Mar,2,2,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,296.45,0,0.00779221,0,0,Mar,3,2,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,56,2633.87,0.0037037,0.0166667,0,0,Mar,2,5,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,392,0.0210526,0.0526316,0,0,Mar,2,2,5,1,Returning_Visitor,TRUE,FALSE
1,19,0,0,13,748.667,0,0.0205128,0,0,Mar,1,2,6,3,Returning_Visitor,FALSE,FALSE
6,302,0,0,18,834.667,0.0047619,0.0212698,0,0,Mar,1,1,1,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,5,0,0.1,0,0,Mar,2,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,1,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,11,0.05,0.15,0,0,Mar,3,3,1,1,Returning_Visitor,FALSE,FALSE
0,0,1,37,15,497.333,0.0125,0.0375,0,0,Mar,1,1,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,315.6,0,0.0181818,0,0,Mar,1,1,6,3,Returning_Visitor,TRUE,FALSE
1,7,0,0,14,183.333,0,0.00666667,0,0,Mar,2,2,3,10,Returning_Visitor,FALSE,FALSE
1,0,0,0,8,192.167,0,0.025,0,0,Mar,1,1,9,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,17,0.1,0.111111,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,1,41,13,698,0,0.0321429,0,0,Mar,2,5,2,1,Returning_Visitor,FALSE,FALSE
1,14,0,0,17,1093.14,0,0.02125,0,0,Mar,2,2,2,2,Returning_Visitor,FALSE,FALSE
1,5,0,0,9,2397.5,0,0.02,0,0,Mar,4,1,3,3,Returning_Visitor,FALSE,FALSE
2,107,0,0,3,56,0,0.04,0,0,Mar,1,1,3,2,New_Visitor,FALSE,FALSE
1,31,3,62,11,196.2,0,0.0133333,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,39.6667,0,0.0333333,0,0,Mar,2,4,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Mar,1,1,1,10,Returning_Visitor,FALSE,FALSE
1,7,0,0,29,906.567,0,0.00689655,0,0,Mar,4,1,1,2,New_Visitor,TRUE,FALSE
0,0,0,0,4,149,0,0.05,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,4,1,1,Returning_Visitor,FALSE,FALSE
2,52,1,17.6667,18,1262,0,0.00952381,0,0,Mar,2,2,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,12,207,0,0.0366667,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
1,19,0,0,7,115.667,0,0.0285714,0,0,Mar,3,2,2,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
1,0,0,0,3,321.5,0.05,0.1,0,0,Mar,3,2,2,1,Returning_Visitor,FALSE,FALSE
6,98,0,0,12,343,0.0194444,0.0322222,0,0,Mar,1,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,7,272.5,0,0.0333333,0,0,Mar,1,1,6,2,New_Visitor,TRUE,FALSE
0,0,0,0,3,81,0,0.0666667,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,251.667,0.0285714,0.0114286,0,0,Mar,3,2,1,6,Returning_Visitor,TRUE,FALSE
4,132,0,0,7,1413.33,0.036,0.0292857,0,0,Mar,3,2,7,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,79.5,0,0.0333333,0,0,Mar,3,2,2,2,Returning_Visitor,FALSE,FALSE
3,23,0,0,6,83,0,0.0142857,0,0,Mar,2,2,6,2,New_Visitor,FALSE,FALSE
2,20,0,0,17,584.5,0,0.0111111,0,0,Mar,2,2,9,2,Returning_Visitor,FALSE,FALSE
3,39,0,0,30,940.833,0.0121212,0.0242424,0,0,Mar,1,8,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,77,4346.54,0.00307017,0.0230994,0,0,Mar,4,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,50.5,0,0.04,0,0,Mar,2,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,74,0,0.02,0,0,Mar,2,4,6,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,83,0.0571429,0.0952381,0,0,Mar,1,2,2,1,Returning_Visitor,FALSE,FALSE
4,16.6667,0,0,68,2593.74,0.00294118,0.0128431,0,0,Mar,2,2,4,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,59,0,0.0333333,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
2,197,4,219,53,1518.76,0.00727273,0.00545454,0,0,Mar,1,1,6,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,62,0,0.04,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,30,365.4,0.0275862,0.0358621,0,0,Mar,3,2,6,1,Returning_Visitor,FALSE,FALSE
2,15,0,0,7,50.5,0,0.0285714,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,468,0.0166667,0.0333333,0,0,Mar,4,1,4,3,Returning_Visitor,FALSE,FALSE
5,710.333,0,0,23,7533.27,0,0.00740741,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
4,84,0,0,35,1059,0,0.00588235,0,0,Mar,2,2,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,5,52,0,0.02,0,0,Mar,2,4,7,2,Returning_Visitor,FALSE,FALSE
3,151,0,0,6,892,0,0.0185185,0,0,Mar,3,2,3,3,Returning_Visitor,TRUE,FALSE
4,83.5,0,0,9,430.5,0,0.0153846,0,0,Mar,2,2,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,17,132.633,0.0117647,0.00784314,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,363.318,0.0142857,0.0238095,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,73,0,0.0666667,0,0,Mar,2,4,1,7,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,612,0,0.0142857,0,0,Mar,3,3,1,2,New_Visitor,TRUE,FALSE
9,848.143,4,388.667,33,595.01,0,0.00465116,0,0,Mar,2,2,1,10,New_Visitor,FALSE,FALSE
0,0,0,0,4,49.5,0,0.0166667,0,0,Mar,2,2,9,2,Returning_Visitor,FALSE,FALSE
3,130.833,1,109,47,1813.21,0,0.00208333,0,0,Mar,2,2,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,9,218,0,0.0333333,0,0,Mar,2,2,6,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,102,0,0.05,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
2,27,0,0,23,1278.09,0,0.00833333,0,0,Mar,2,2,2,2,New_Visitor,TRUE,FALSE
0,0,0,0,3,25,0,0.0666667,0,0,Mar,1,1,4,1,Returning_Visitor,FALSE,FALSE
0,0,2,445,38,996.517,0.000854701,0.0165446,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,69.5,0,0.0333333,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,40,1530.25,0.0051282,0.0297958,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,FALSE
2,12,0,0,43,2595.28,0.00909091,0.0253788,0,0,Mar,2,4,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,471.5,0.0166667,0.0666667,0,0,Mar,1,1,6,3,Returning_Visitor,FALSE,FALSE
11,281.631,0,0,54,923.676,0,0.0122619,5.15066,0,Mar,1,1,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,153,0.02,0.04,0,0,Mar,1,1,4,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,26,648.4,0,0.018,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,56,0.04,0.08,0,0,Mar,2,4,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,21,263,0.00952381,0.0309524,0,0,Mar,2,6,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,193,0,0.0333333,0,0,Mar,4,1,3,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,38,0.1,0.122222,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,116,0.025,0.1,0,0,Mar,2,4,5,1,Returning_Visitor,FALSE,FALSE
3,31.3333,0,0,33,1077.87,0.0015625,0.0195312,0,0,Mar,3,2,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,266.333,0.04,0.08,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,17,0,0.0333333,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,67.5,0,0.0666667,0,0,Mar,1,1,3,3,Returning_Visitor,TRUE,FALSE
3,81,1,0,28,499.667,0,0.0222222,0,0,Mar,2,6,1,1,Returning_Visitor,FALSE,FALSE
1,5.5,0,0,7,286,0.025,0.05,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
4,81,0,0,8,112.729,0,0.02,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
1,18,0,0,24,1571,0,0.0166667,0,0,Mar,2,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,241,0,0.0181818,0,0,Mar,2,2,5,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,187,0.0318182,0.0681818,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
2,85.5,0,0,42,1741.48,0,0.00205128,27.128,0,Mar,2,10,1,1,Returning_Visitor,FALSE,FALSE
1,42,2,80.5,46,838.683,0,0.0154167,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,FALSE
5,36.3333,3,53,22,406,0.0025641,0.0134615,0,0,Mar,4,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,437.188,0.0111111,0.00687831,0,0,Mar,1,1,7,9,Returning_Visitor,TRUE,FALSE
2,33,0,0,28,898.5,0,0.0133333,0,0,Mar,2,10,6,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,215.75,0,0.0210526,0,0,Mar,2,2,3,10,Returning_Visitor,FALSE,FALSE
7,110.25,0,0,20,266.583,0.0111111,0.0397531,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,2156,0.01875,0.0354167,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,557.167,0.0235294,0.0495098,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
2,27,1,35,19,461.05,0.0166667,0.0261905,16.3394,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,1473.33,0.0111111,0.0444444,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
4,155.5,0,0,13,474.833,0,0.00625,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,212,0.0266667,0.0396825,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
5,487.5,0,0,11,500,0,0.0153846,0,0,Mar,1,8,1,11,New_Visitor,FALSE,FALSE
0,0,3,56,10,369,0,0.0166667,0,0,Mar,1,1,4,2,New_Visitor,TRUE,FALSE
0,0,0,0,5,136.667,0.02,0.12,0,0,Mar,3,2,1,10,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,243.2,0.02,0.04,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,459,0,0.02,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
5,376.8,3,105.667,6,441.467,0,0.00333333,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
4,985.5,4,308,6,328,0,0.0153846,0,0,Mar,2,2,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,3,36,0,0.0333333,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,518.667,0,0.0111111,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
7,606,1,33,26,631.458,0,0.00714286,0,0,Mar,1,1,7,2,Returning_Visitor,FALSE,FALSE
11,1640.59,0,0,16,1849.83,0,0.0136364,10.7814,0,Mar,1,1,2,3,Returning_Visitor,FALSE,FALSE
1,0,0,0,8,436,0,0.0222222,0,0,Mar,2,4,6,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,132,0,0.04,0,0,Mar,1,1,1,1,Returning_Visitor,TRUE,FALSE
2,63,0,0,35,850.333,0,0.00540541,0,0,Mar,2,2,3,2,New_Visitor,TRUE,FALSE
11,228.028,1,32,17,457.796,0.00725807,0.0443513,0,0,Mar,1,2,9,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,143,0,0.04,0,0,Mar,2,4,1,1,Returning_Visitor,FALSE,FALSE
3,76,0,0,24,1038.85,0,0.00833333,0,0,Mar,2,2,4,3,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,216,0,0.0333333,0,0,Mar,2,4,7,10,Returning_Visitor,FALSE,FALSE
2,11,0,0,20,363.667,0.01,0.0166667,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE
1,0,0,0,17,1314.25,0.0458333,0.1,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,146,0.146667,0.186667,0,0,Mar,3,2,7,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,228,0,0.0285714,0,0,Mar,4,1,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,419.75,0,0.00606061,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,270,0.0285714,0.0357143,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
1,1.33333,0,0,32,395.222,0.00606061,0.0111111,0,0,Mar,2,4,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,9,0.1,0.15,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,945.011,0.00633484,0.0238896,0,0,Mar,3,2,3,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,90,0,0.0666667,0,0,Mar,1,2,5,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,8,0,0.0666667,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,447.5,0.02,0.04,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
5,310,1,73,16,416.4,0,0.0111111,0,0,Mar,1,1,1,2,Returning_Visitor,TRUE,FALSE
5,1417.5,0,0,36,1051.25,0,0.0022932,0,0,Mar,2,2,5,2,Returning_Visitor,TRUE,FALSE
3,960,0,0,10,1218,0,0.0181818,0,0,Mar,2,5,1,2,New_Visitor,FALSE,FALSE
